1j20qq1JyX4,906,0.202,0.027,0.986,0.977,69,0.006
1j20qq1JyX4,906,0.202,0.027,0.986,0.977,74,0.621
1j20qq1JyX4,906,0.202,0.027,0.986,0.977,78,0.005
1j20qq1JyX4,906,0.202,0.027,0.986,0.977,79,0.026
1j20qq1JyX4,906,0.202,0.027,0.986,0.977,80,0.831
1j20qq1JyX4,907,0.029,0.128,0.958,0.963,1,0.025
1j20qq1JyX4,907,0.029,0.128,0.958,0.963,3,0.006
1j20qq1JyX4,907,0.029,0.128,0.958,0.963,4,0.004
1j20qq1JyX4,907,0.029,0.128,0.958,0.963,5,0.007
1j20qq1JyX4,907,0.029,0.128,0.958,0.963,6,0.035
1j20qq1JyX4,907,0.029,0.128,0.958,0.963,7,0.009
1j20qq1JyX4,907,0.029,0.128,0.958,0.963,8,0.011
1j20qq1JyX4,907,0.029,0.128,0.958,0.963,9,0.014
1j20qq1JyX4,907,0.029,0.128,0.958,0.963,10,0.016
1j20qq1JyX4,907,0.029,0.128,0.958,0.963,11,0.219
1j20qq1JyX4,907,0.029,0.128,0.958,0.963,12,0.404
1j20qq1JyX4,907,0.029,0.128,0.958,0.963,14,0.376
1j20qq1JyX4,907,0.029,0.128,0.958,0.963,15,0.003
1j20qq1JyX4,907,0.029,0.128,0.958,0.963,16,0.003
1j20qq1JyX4,907,0.029,0.128,0.958,0.963,17,0.282
1j20qq1JyX4,907,0.029,0.128,0.958,0.963,18,0.007
1j20qq1JyX4,907,0.029,0.128,0.958,0.963,19,0.002
1j20qq1JyX4,907,0.029,0.128,0.958,0.963,20,0.003
1j20qq1JyX4,907,0.029,0.128,0.958,0.963,21,0.002
1j20qq1JyX4,907,0.029,0.128,0.958,0.963,22,0.004
1j20qq1JyX4,907,0.029,0.128,0.958,0.963,23,0.002
1j20qq1JyX4,907,0.029,0.128,0.958,0.963,24,0.004
1j20qq1JyX4,907,0.029,0.128,0.958,0.963,25,0.002
1j20qq1JyX4,907,0.029,0.128,0.958,0.963,26,0.004
1j20qq1JyX4,907,0.029,0.128,0.958,0.963,27,0.003
1j20qq1JyX4,907,0.029,0.128,0.958,0.963,28,0.003
1j20qq1JyX4,907,0.029,0.128,0.958,0.963,29,0.010
1j20qq1JyX4,907,0.029,0.128,0.958,0.963,30,0.006
1j20qq1JyX4,907,0.029,0.128,0.958,0.963,31,0.004
1j20qq1JyX4,907,0.029,0.128,0.958,0.963,33,0.002
1j20qq1JyX4,907,0.029,0.128,0.958,0.963,34,0.004
1j20qq1JyX4,907,0.029,0.128,0.958,0.963,35,0.004
1j20qq1JyX4,907,0.029,0.128,0.958,0.963,36,0.013
1j20qq1JyX4,907,0.029,0.128,0.958,0.963,37,0.006
1j20qq1JyX4,907,0.029,0.128,0.958,0.963,38,0.006
1j20qq1JyX4,907,0.029,0.128,0.958,0.963,39,0.004
1j20qq1JyX4,907,0.029,0.128,0.958,0.963,40,0.004
1j20qq1JyX4,907,0.029,0.128,0.958,0.963,41,0.007
1j20qq1JyX4,907,0.029,0.128,0.958,0.963,42,0.007
1j20qq1JyX4,907,0.029,0.128,0.958,0.963,43,0.007
1j20qq1JyX4,907,0.029,0.128,0.958,0.963,44,0.002
1j20qq1JyX4,907,0.029,0.128,0.958,0.963,45,0.010
1j20qq1JyX4,907,0.029,0.128,0.958,0.963,46,0.011
1j20qq1JyX4,907,0.029,0.128,0.958,0.963,47,0.009
1j20qq1JyX4,907,0.029,0.128,0.958,0.963,48,0.010
1j20qq1JyX4,907,0.029,0.128,0.958,0.963,49,0.458
1j20qq1JyX4,907,0.029,0.128,0.958,0.963,50,0.003
1j20qq1JyX4,907,0.029,0.128,0.958,0.963,51,0.006
1j20qq1JyX4,907,0.029,0.128,0.958,0.963,52,0.004
1j20qq1JyX4,907,0.029,0.128,0.958,0.963,54,0.016
1j20qq1JyX4,907,0.029,0.128,0.958,0.963,55,0.002
1j20qq1JyX4,907,0.029,0.128,0.958,0.963,56,0.002
1j20qq1JyX4,907,0.029,0.128,0.958,0.963,57,0.003
1j20qq1JyX4,907,0.029,0.128,0.958,0.963,58,0.006
1j20qq1JyX4,907,0.029,0.128,0.958,0.963,59,0.036
1j20qq1JyX4,907,0.029,0.128,0.958,0.963,60,0.003
1j20qq1JyX4,907,0.029,0.128,0.958,0.963,61,0.018
1j20qq1JyX4,907,0.029,0.128,0.958,0.963,62,0.003
1j20qq1JyX4,907,0.029,0.128,0.958,0.963,63,0.007
1j20qq1JyX4,907,0.029,0.128,0.958,0.963,64,0.013
1j20qq1JyX4,907,0.029,0.128,0.958,0.963,65,0.023
1j20qq1JyX4,907,0.029,0.128,0.958,0.963,66,0.011
1j20qq1JyX4,907,0.029,0.128,0.958,0.963,67,0.010
1j20qq1JyX4,907,0.029,0.128,0.958,0.963,68,0.033
1j20qq1JyX4,907,0.029,0.128,0.958,0.963,69,0.027
1j20qq1JyX4,907,0.029,0.128,0.958,0.963,70,0.005
1j20qq1JyX4,907,0.029,0.128,0.958,0.963,71,0.004
1j20qq1JyX4,907,0.029,0.128,0.958,0.963,72,0.006
1j20qq1JyX4,907,0.029,0.128,0.958,0.963,73,0.016
1j20qq1JyX4,907,0.029,0.128,0.958,0.963,74,0.262
1j20qq1JyX4,907,0.029,0.128,0.958,0.963,75,0.004
1j20qq1JyX4,907,0.029,0.128,0.958,0.963,76,0.009
1j20qq1JyX4,907,0.029,0.128,0.958,0.963,77,0.009
1j20qq1JyX4,907,0.029,0.128,0.958,0.963,78,0.017
1j20qq1JyX4,907,0.029,0.128,0.958,0.963,79,0.138
1j20qq1JyX4,907,0.029,0.128,0.958,0.963,80,0.655
1j20qq1JyX4,908,0.026,0.014,0.943,0.950,1,0.007
1j20qq1JyX4,908,0.026,0.014,0.943,0.950,4,0.005
1j20qq1JyX4,908,0.026,0.014,0.943,0.950,5,0.004
1j20qq1JyX4,908,0.026,0.014,0.943,0.950,6,0.005
1j20qq1JyX4,908,0.026,0.014,0.943,0.950,7,0.014
1j20qq1JyX4,908,0.026,0.014,0.943,0.950,8,0.005
1j20qq1JyX4,908,0.026,0.014,0.943,0.950,9,0.043
1j20qq1JyX4,908,0.026,0.014,0.943,0.950,10,0.012
1j20qq1JyX4,908,0.026,0.014,0.943,0.950,11,0.030
1j20qq1JyX4,908,0.026,0.014,0.943,0.950,12,0.189
1j20qq1JyX4,908,0.026,0.014,0.943,0.950,13,0.003
1j20qq1JyX4,908,0.026,0.014,0.943,0.950,14,0.749
1j20qq1JyX4,908,0.026,0.014,0.943,0.950,15,0.002
1j20qq1JyX4,908,0.026,0.014,0.943,0.950,16,0.005
1j20qq1JyX4,908,0.026,0.014,0.943,0.950,17,0.408
1j20qq1JyX4,908,0.026,0.014,0.943,0.950,18,0.011
1j20qq1JyX4,908,0.026,0.014,0.943,0.950,19,0.002
1j20qq1JyX4,908,0.026,0.014,0.943,0.950,20,0.006
1j20qq1JyX4,908,0.026,0.014,0.943,0.950,21,0.002
1j20qq1JyX4,908,0.026,0.014,0.943,0.950,22,0.003
1j20qq1JyX4,908,0.026,0.014,0.943,0.950,23,0.003
1j20qq1JyX4,908,0.026,0.014,0.943,0.950,24,0.003
1j20qq1JyX4,908,0.026,0.014,0.943,0.950,25,0.003
1j20qq1JyX4,908,0.026,0.014,0.943,0.950,26,0.005
1j20qq1JyX4,908,0.026,0.014,0.943,0.950,27,0.003
1j20qq1JyX4,908,0.026,0.014,0.943,0.950,29,0.014
1j20qq1JyX4,908,0.026,0.014,0.943,0.950,30,0.007
1j20qq1JyX4,908,0.026,0.014,0.943,0.950,31,0.007
1j20qq1JyX4,908,0.026,0.014,0.943,0.950,32,0.002
1j20qq1JyX4,908,0.026,0.014,0.943,0.950,33,0.003
1j20qq1JyX4,908,0.026,0.014,0.943,0.950,34,0.011
1j20qq1JyX4,908,0.026,0.014,0.943,0.950,35,0.005
1j20qq1JyX4,908,0.026,0.014,0.943,0.950,36,0.008
1j20qq1JyX4,908,0.026,0.014,0.943,0.950,37,0.014
1j20qq1JyX4,908,0.026,0.014,0.943,0.950,38,0.005
1j20qq1JyX4,908,0.026,0.014,0.943,0.950,39,0.005
1j20qq1JyX4,908,0.026,0.014,0.943,0.950,40,0.003
1j20qq1JyX4,908,0.026,0.014,0.943,0.950,41,0.004
1j20qq1JyX4,908,0.026,0.014,0.943,0.950,42,0.005
1j20qq1JyX4,908,0.026,0.014,0.943,0.950,43,0.014
1j20qq1JyX4,908,0.026,0.014,0.943,0.950,44,0.003
1j20qq1JyX4,908,0.026,0.014,0.943,0.950,45,0.005
1j20qq1JyX4,908,0.026,0.014,0.943,0.950,46,0.004
1j20qq1JyX4,908,0.026,0.014,0.943,0.950,47,0.006
1j20qq1JyX4,908,0.026,0.014,0.943,0.950,48,0.009
1j20qq1JyX4,908,0.026,0.014,0.943,0.950,49,0.066
1j20qq1JyX4,908,0.026,0.014,0.943,0.950,50,0.002
1j20qq1JyX4,908,0.026,0.014,0.943,0.950,51,0.003
1j20qq1JyX4,908,0.026,0.014,0.943,0.950,53,0.003
1j20qq1JyX4,908,0.026,0.014,0.943,0.950,54,0.039
1j20qq1JyX4,908,0.026,0.014,0.943,0.950,55,0.003
